,time,money
28546,2018-05-11,14.0
28547,2018-05-11,77.85
28548,2018-05-11,0.0
28549,2018-05-11,210.95
28550,2018-05-11,50.0
28551,2018-05-11,0.0
28552,2018-05-11,111.91
28553,2018-05-11,59.7
28554,2018-05-11,84.0
28555,2018-05-11,111.13
28556,2018-05-11,410.0
28557,2018-05-11,317.74
28558,2018-05-11,134.88
28559,2018-05-11,103.85
28560,2018-05-11,100.22
28561,2018-05-11,20.93
28562,2018-05-11,2021.84
28563,2018-05-11,133.0
28564,2018-05-11,253.8
28565,2018-05-11,10.1
28566,2018-05-11,459.9
28567,2018-05-11,51.27
28568,2018-05-11,231.23
28569,2018-05-11,62.88
28570,2018-05-11,23.9
28571,2018-05-11,16.0
28572,2018-05-11,10.0
28573,2018-05-11,254.54
28574,2018-05-11,13.0
28575,2018-05-11,132.42
28576,2018-05-11,1050.32
28577,2018-05-11,107.68
28578,2018-05-11,9.0
28579,2018-05-11,20.0
28580,2018-05-11,1844.2
28581,2018-05-11,59.3
28582,2018-05-11,28.0
28583,2018-05-11,222.5
28584,2018-05-11,74.14
28585,2018-05-11,69.0
28586,2018-05-11,59.52
28587,2018-05-11,492.57
28588,2018-05-11,16.0
28589,2018-05-11,187.95
28590,2018-05-11,494.88
28591,2018-05-11,0.0
28592,2018-05-11,0.0
28593,2018-05-11,76.48
28594,2018-05-11,13.0
28595,2018-05-11,68.0
28596,2018-05-11,124.95
28597,2018-05-11,12.0
28598,2018-05-11,13.0
28599,2018-05-11,159.48
28600,2018-05-11,192.86
28601,2018-05-11,0.0
28602,2018-05-11,21.0
28603,2018-05-11,501.97
28604,2018-05-11,15.0
28605,2018-05-11,11.54
28606,2018-05-11,8.0
28607,2018-05-11,48.97
28608,2018-05-11,182.31
28609,2018-05-11,12.0
28610,2018-05-11,83.0
28611,2018-05-11,15.0
28612,2018-05-11,295.96
28613,2018-05-11,63.19
28614,2018-05-11,12.59
28615,2018-05-11,236.48
28616,2018-05-11,252.34
28617,2018-05-11,732.63
28618,2018-05-11,6.6
28619,2018-05-11,450.3
28620,2018-05-11,134.5
28621,2018-05-11,120.0
28622,2018-05-11,27.82
28623,2018-05-11,101.47
28624,2018-05-11,16.0
28625,2018-05-11,16.0
28626,2018-05-11,0.0
28627,2018-05-11,130.98
28628,2018-05-11,161.58
28629,2018-05-11,0.8
28630,2018-05-11,44.0
28631,2018-05-11,14.0
28632,2018-05-11,191.0
28633,2018-05-11,129.28
28634,2018-05-11,16.0
28635,2018-05-11,42.5
28636,2018-05-11,30.35
28637,2018-05-11,60.88
28638,2018-05-11,13.0
28639,2018-05-11,14.4
28640,2018-05-11,15.0
28641,2018-05-11,122.33
28642,2018-05-11,47.68
28643,2018-05-11,68.62
28644,2018-05-11,840.0
28645,2018-05-11,23.0
28646,2018-05-11,19.69
28647,2018-05-11,37.63
28648,2018-05-11,107.29
28649,2018-05-11,6.85
28650,2018-05-11,78.05
28651,2018-05-11,0.0
28652,2018-05-11,165.23
28653,2018-05-11,112.82
28654,2018-05-11,100.0
28655,2018-05-11,162.21
28656,2018-05-11,258.0
28657,2018-05-11,129.5
28658,2018-05-11,0.0
28659,2018-05-11,348.35
28660,2018-05-11,22.0
28661,2018-05-11,48.0
28662,2018-05-11,102.0
28663,2018-05-11,37.5
28664,2018-05-11,185.2
28665,2018-05-11,724.0
28666,2018-05-11,152.3
28667,2018-05-11,48.8
28668,2018-05-11,0.0
28669,2018-05-11,3.0
28670,2018-05-11,24.69
28671,2018-05-11,16.44
28672,2018-05-11,6.34
28673,2018-05-11,28.95
28674,2018-05-11,1.68
28675,2018-05-11,154.48
28676,2018-05-11,153.87
28677,2018-05-11,2.04
28678,2018-05-11,1301.28
28679,2018-05-11,16.0
28680,2018-05-11,13.0
28681,2018-05-11,71.28
28682,2018-05-11,16.0
28683,2018-05-11,3.0
28684,2018-05-11,0.81
28685,2018-05-11,16.0
28686,2018-05-11,3.0
28687,2018-05-11,120.0
28688,2018-05-11,99.46
28689,2018-05-11,20.0
28690,2018-05-11,16.0
28691,2018-05-11,7.0
28692,2018-05-11,25.37
28693,2018-05-11,39.22
28694,2018-05-11,6.77
28695,2018-05-11,5.62
28696,2018-05-11,52.12
28697,2018-05-11,21.72
28698,2018-05-11,19.53
28699,2018-05-11,22.66
28700,2018-05-11,197.41
28701,2018-05-11,0.88
28702,2018-05-11,83.01
28703,2018-05-11,1.84
28704,2018-05-11,2.0
28705,2018-05-11,70.48
28706,2018-05-11,184.35
28707,2018-05-11,19.45
28708,2018-05-11,119.72
28709,2018-05-11,625.1
28710,2018-05-11,183.98
28711,2018-05-11,10.0
28712,2018-05-11,13.02
28713,2018-05-11,3.96
28714,2018-05-11,54.0
28715,2018-05-11,38.88
28716,2018-05-11,41.74
28717,2018-05-11,37.66
28718,2018-05-11,23.88
28719,2018-05-11,48.37
28720,2018-05-11,38.97
28721,2018-05-11,342.22
28722,2018-05-11,45.42
28723,2018-05-11,2.36
28724,2018-05-11,62.8
28725,2018-05-11,39.59
28726,2018-05-11,142.54
28727,2018-05-11,0.8
28728,2018-05-11,97.92
28729,2018-05-11,325.48
28730,2018-05-11,0.0
28731,2018-05-11,13.0
28732,2018-05-11,285.9
28733,2018-05-11,26.5
28734,2018-05-11,28.0
28735,2018-05-11,6.0
28736,2018-05-11,85.87
28737,2018-05-11,54.65
28738,2018-05-11,19.0
28739,2018-05-11,33.59
28740,2018-05-11,32.4
28741,2018-05-11,13.0
28742,2018-05-11,20.0
28743,2018-05-11,92.73
28744,2018-05-11,13.0
28745,2018-05-11,0.0
28746,2018-05-11,3.25
28747,2018-05-11,0.0
28748,2018-05-11,65.05
28749,2018-05-11,124.48
28750,2018-05-11,7.2
28751,2018-05-11,100.88
28752,2018-05-11,29.81
28753,2018-05-11,13.0
28754,2018-05-11,247.97
28755,2018-05-11,24.0
28756,2018-05-11,70.0
28757,2018-05-11,127.56
28758,2018-05-11,132.96
28759,2018-05-11,13.0
28760,2018-05-11,1.85
28761,2018-05-11,61.88
28762,2018-05-11,13.0
28763,2018-05-11,39.2
28764,2018-05-11,13.0
28765,2018-05-11,13.0
28766,2018-05-11,833.93
28767,2018-05-11,16.0
28768,2018-05-11,0.0
28769,2018-05-11,57.12
28770,2018-05-11,9.64
28771,2018-05-11,38.01
28772,2018-05-11,13.16
28773,2018-05-11,30.93
28774,2018-05-11,67.45
28775,2018-05-11,114.85
28776,2018-05-11,0.0
28777,2018-05-11,4.98
28778,2018-05-11,330.84
28779,2018-05-11,281.31
28780,2018-05-11,603.55
28781,2018-05-11,223.24
28782,2018-05-11,0.0
28783,2018-05-11,0.0
28784,2018-05-11,403.43
28785,2018-05-11,19.76
28786,2018-05-11,4.92
28787,2018-05-11,3.84
28788,2018-05-11,57.88
28789,2018-05-11,3.21
28790,2018-05-11,12.54
28791,2018-05-11,0.52
28792,2018-05-11,3.58
28793,2018-05-11,1.07
28794,2018-05-11,37.66
28795,2018-05-11,26.0
28796,2018-05-11,7.0
28797,2018-05-11,183.26
28798,2018-05-11,13.0
28799,2018-05-11,12.0
28800,2018-05-11,168.0
28801,2018-05-11,137.0
28802,2018-05-11,146.4
28803,2018-05-11,131.04
28804,2018-05-11,336.23
28805,2018-05-11,13.0
28806,2018-05-11,16.0
28807,2018-05-11,195.0
28808,2018-05-11,45.64
28809,2018-05-11,6.93
28810,2018-05-11,511.54
28811,2018-05-11,69.53
28812,2018-05-11,21.93
28813,2018-05-11,52.54
28814,2018-05-11,41.74
28815,2018-05-11,6.53
28816,2018-05-11,13.0
28817,2018-05-11,6.58
28818,2018-05-11,528.48
28819,2018-05-11,433.48
28820,2018-05-11,120.3
28821,2018-05-11,144.02
28822,2018-05-11,135.91
28823,2018-05-11,23.15
28824,2018-05-11,16.0
28825,2018-05-11,531.2
28826,2018-05-11,78.3
28827,2018-05-11,13.0
28828,2018-05-11,2.0
28829,2018-05-11,425.22
28830,2018-05-11,16.0
28831,2018-05-11,12.39
28832,2018-05-11,652.0
28833,2018-05-11,2.1
28834,2018-05-11,5.2
28835,2018-05-11,62.0
28836,2018-05-11,6.0
28837,2018-05-11,61.91
28838,2018-05-11,16.0
28839,2018-05-11,2.0
28840,2018-05-11,16.0
28841,2018-05-11,138.99
28842,2018-05-11,146.99
28843,2018-05-11,34.95
28844,2018-05-11,124.26
28845,2018-05-11,133.9
28846,2018-05-11,85.3
28847,2018-05-11,4.8
28848,2018-05-11,78.5
28849,2018-05-11,16.0
28850,2018-05-11,73.56
28851,2018-05-11,185.3
28852,2018-05-11,23.3
28853,2018-05-11,331.71
28854,2018-05-11,238.92
28855,2018-05-11,13.0
28856,2018-05-11,0.0
28857,2018-05-11,108.21
28858,2018-05-11,1.95
28859,2018-05-11,555.0
28860,2018-05-11,63.5
28861,2018-05-11,4.2
28862,2018-05-11,66.44
28863,2018-05-11,16.0
28864,2018-05-11,1.04
28865,2018-05-11,72.5
28866,2018-05-11,50.0
28867,2018-05-11,0.0
28868,2018-05-11,227.39
28869,2018-05-11,100.98
28870,2018-05-11,16.0
28871,2018-05-11,242.0
28872,2018-05-11,53.51
28873,2018-05-11,12.8
28874,2018-05-11,0.0
28875,2018-05-11,20.12
28876,2018-05-11,0.0
28877,2018-05-11,13.66
28878,2018-05-11,55.2
28879,2018-05-11,326.1
28880,2018-05-11,300.0
28881,2018-05-11,30.0
28882,2018-05-11,252.0
28883,2018-05-11,584.88
28884,2018-05-11,16.0
28885,2018-05-11,16.0
28886,2018-05-11,13.0
28887,2018-05-11,19.2
28888,2018-05-11,271.87
28889,2018-05-11,18.0
28890,2018-05-11,13.21
28891,2018-05-11,16.0
28892,2018-05-11,16.0
28893,2018-05-11,8.5
28894,2018-05-11,3226.19
28895,2018-05-11,5.2
28896,2018-05-11,14.0
28897,2018-05-11,128.52
28898,2018-05-11,436.9
28899,2018-05-11,58.9
28900,2018-05-11,63.9
28901,2018-05-11,36.72
28902,2018-05-11,124.12
28903,2018-05-11,127.2
28904,2018-05-11,55.0
28905,2018-05-11,82.2
28906,2018-05-11,159.0
28907,2018-05-11,346.52
28908,2018-05-11,13.0
28909,2018-05-11,13.0
28910,2018-05-11,99.74
28911,2018-05-11,13.0
28912,2018-05-11,200.59
28913,2018-05-11,16.0
28914,2018-05-11,130.0
28915,2018-05-11,43.15
28916,2018-05-11,13.0
28917,2018-05-11,6.0
28918,2018-05-11,8.0
28919,2018-05-11,373.8
28920,2018-05-11,34.2
28921,2018-05-11,51.2
28922,2018-05-11,15.0
28923,2018-05-11,1.28
28924,2018-05-11,12.0
28925,2018-05-11,13.0
28926,2018-05-11,48.75
28927,2018-05-11,12.29
28928,2018-05-11,125.09
28929,2018-05-11,67.18
28930,2018-05-11,141.28
28931,2018-05-11,16.0
28932,2018-05-11,35.4
28933,2018-05-11,101.27
28934,2018-05-11,36.0
28935,2018-05-11,205.39
28936,2018-05-11,21.0
28937,2018-05-11,8.0
28938,2018-05-11,68.0
28939,2018-05-11,20.0
28940,2018-05-11,384.28
28941,2018-05-11,17.33
28942,2018-05-11,197.82
28943,2018-05-11,192.84
28944,2018-05-11,236.92
28945,2018-05-11,66.75
28946,2018-05-11,39.0
28947,2018-05-11,372.2
28948,2018-05-11,28.98
28949,2018-05-11,111.82
28950,2018-05-11,18.42
28951,2018-05-11,66.45
28952,2018-05-11,245.4
28953,2018-05-11,0.0
28954,2018-05-11,12.0
28955,2018-05-11,14.4
28956,2018-05-11,84.0
28957,2018-05-11,10.01
28958,2018-05-11,168.68
28959,2018-05-11,30.0
28960,2018-05-11,12.0
28961,2018-05-11,120.0
28962,2018-05-11,98.64
28963,2018-05-11,20.06
28964,2018-05-11,16.0
28965,2018-05-11,168.1
28966,2018-05-11,44.0
28967,2018-05-11,111.96
28968,2018-05-11,53.17
28969,2018-05-11,124.2
28970,2018-05-11,42.49
28971,2018-05-11,22.64
28972,2018-05-11,2012.84
28973,2018-05-11,35.0
28974,2018-05-11,16.0
28975,2018-05-11,450.76
28976,2018-05-11,258.0
28977,2018-05-11,85.25
28978,2018-05-11,13.0
28979,2018-05-11,13.0
28980,2018-05-11,0.0
28981,2018-05-11,49.03
28982,2018-05-11,13.04
28983,2018-05-11,6.58
28984,2018-05-11,2.3
28985,2018-05-11,30.47
28986,2018-05-11,5.0
28987,2018-05-11,380.2
28988,2018-05-11,84.2
28989,2018-05-11,500.0
28990,2018-05-11,1.18
28991,2018-05-11,38.47
28992,2018-05-11,1.94
28993,2018-05-11,18.0
28994,2018-05-11,180.87
28995,2018-05-11,182.3
28996,2018-05-11,41.4
28997,2018-05-11,120.0
28998,2018-05-11,50.0
28999,2018-05-11,50.0
29000,2018-05-11,75.44
29001,2018-05-11,155.09
29002,2018-05-11,8.0
29003,2018-05-11,157.93
29004,2018-05-11,42.0
29005,2018-05-11,164.3
29006,2018-05-11,9.04
29007,2018-05-11,10.7
29008,2018-05-11,0.0
29009,2018-05-11,0.36
29010,2018-05-11,0.0
29011,2018-05-11,4.45
29012,2018-05-11,243.1
29013,2018-05-11,35.61
29014,2018-05-11,162.43
29015,2018-05-11,108.0
29016,2018-05-11,292.5
29017,2018-05-11,16.0
29018,2018-05-11,249.08
29019,2018-05-11,13.0
29020,2018-05-11,344.76
29021,2018-05-11,16.0
29022,2018-05-11,12.0
29023,2018-05-11,307.89
29024,2018-05-11,314.64
29025,2018-05-11,16.0
29026,2018-05-11,251.84
29027,2018-05-11,46.3
29028,2018-05-11,16.0
29029,2018-05-11,0.0
29030,2018-05-11,184.0
29031,2018-05-11,3.72
29032,2018-05-11,0.76
29033,2018-05-11,9.56
29034,2018-05-11,80.17
29035,2018-05-11,3.42
29036,2018-05-11,23.22
29037,2018-05-11,13.0
29038,2018-05-11,355.0
29039,2018-05-11,415.0
29040,2018-05-11,16.0
29041,2018-05-11,239.8
29042,2018-05-11,22.25
29043,2018-05-11,0.0
29044,2018-05-11,95.32
29045,2018-05-11,8.0
29046,2018-05-11,126.76
29047,2018-05-11,23.8
29048,2018-05-11,234.4
29049,2018-05-11,218.23
29050,2018-05-11,153.72
29051,2018-05-11,0.0
29052,2018-05-11,404.96
29053,2018-05-11,217.25
29054,2018-05-11,16.16
29055,2018-05-11,218.9
29056,2018-05-11,90.25
29057,2018-05-11,816.0
29058,2018-05-11,412.82
29059,2018-05-11,16.0
29060,2018-05-11,13.0
29061,2018-05-11,16.0
29062,2018-05-11,16.0
29063,2018-05-11,16.0
29064,2018-05-11,0.0
29065,2018-05-11,332.16
29066,2018-05-11,486.0
29067,2018-05-11,10.43
29068,2018-05-11,5.85
29069,2018-05-11,246.36
29070,2018-05-11,160.12
29071,2018-05-11,261.0
29072,2018-05-11,324.28
29073,2018-05-11,27.82
29074,2018-05-11,280.0
29075,2018-05-11,305.0
29076,2018-05-11,12.0
29077,2018-05-11,34.59
29078,2018-05-11,13.0
29079,2018-05-11,398.32
29080,2018-05-11,139.37
29081,2018-05-11,50.0
29082,2018-05-11,75.18
29083,2018-05-11,61.99
29084,2018-05-11,13.0
29085,2018-05-11,16.0
29086,2018-05-11,16.0
29087,2018-05-11,102.55
29088,2018-05-11,13.0
29089,2018-05-11,72.3
29090,2018-05-11,279.8
29091,2018-05-11,13.0
29092,2018-05-11,139.32
29093,2018-05-11,25.87
29094,2018-05-11,16.0
29095,2018-05-11,87.19
29096,2018-05-11,16.0
29097,2018-05-11,70.0
29098,2018-05-11,62.3
29099,2018-05-11,19.92
29100,2018-05-11,12.0
29101,2018-05-11,27.82
29102,2018-05-11,11.0
29103,2018-05-11,200.0
29104,2018-05-11,12.0
29105,2018-05-11,22.0
29106,2018-05-11,55.7
29107,2018-05-11,8.0
29108,2018-05-11,8.0
29109,2018-05-11,267.56
29110,2018-05-11,71.64
29111,2018-05-11,34.38
29112,2018-05-11,1.15
29113,2018-05-11,103.27
29114,2018-05-11,30.62
29115,2018-05-11,16.0
29116,2018-05-11,16.0
29117,2018-05-11,0.0
29118,2018-05-11,16.0
29119,2018-05-11,279.95
29120,2018-05-11,17.44
29121,2018-05-11,16.0
29122,2018-05-11,137.97
29123,2018-05-11,219.04
29124,2018-05-11,12.0
29125,2018-05-11,261.49
29126,2018-05-11,44.58
29127,2018-05-11,0.16
29128,2018-05-11,16.08
29129,2018-05-11,226.8
29130,2018-05-11,91.41
29131,2018-05-11,194.0
29132,2018-05-11,16.0
29133,2018-05-11,194.0
29134,2018-05-11,3.13
29135,2018-05-11,4.8
29136,2018-05-11,51.45
29137,2018-05-11,16.47
29138,2018-05-11,42.56
29139,2018-05-11,0.68
29140,2018-05-11,248.72
29141,2018-05-11,0.0
29142,2018-05-11,95.61
29143,2018-05-11,13.0
29144,2018-05-11,16.0
29145,2018-05-11,13.0
29146,2018-05-11,626.0
29147,2018-05-11,143.0
29148,2018-05-11,42.94
29149,2018-05-11,0.0
29150,2018-05-11,0.0
29151,2018-05-11,7.0
29152,2018-05-11,89.0
29153,2018-05-11,13.0
29154,2018-05-11,34.6
29155,2018-05-11,10.0
29156,2018-05-11,13.0
29157,2018-05-11,151.53
29158,2018-05-11,0.0
29159,2018-05-11,33.65
29160,2018-05-11,0.0
29161,2018-05-11,299.32
29162,2018-05-11,13.0
29163,2018-05-11,95.47
29164,2018-05-11,131.79
29165,2018-05-11,79.46
29166,2018-05-11,90.0
29167,2018-05-11,25.0
29168,2018-05-11,15.0
29169,2018-05-11,20.0
29170,2018-05-11,7.5
29171,2018-05-11,250.0
29172,2018-05-11,184.55
29173,2018-05-11,0.0
29174,2018-05-11,50.0
29175,2018-05-11,185.86
29176,2018-05-11,36.39
29177,2018-05-11,120.0
29178,2018-05-11,99.96
29179,2018-05-11,66.76
29180,2018-05-11,40.0
29181,2018-05-11,0.0
29182,2018-05-11,0.0
29183,2018-05-11,1703.03
29184,2018-05-11,101.01
29185,2018-05-11,0.16
29186,2018-05-11,2.0
29187,2018-05-11,136.08
29188,2018-05-11,16.0
29189,2018-05-11,221.48
29190,2018-05-11,13.0
29191,2018-05-11,0.0
29192,2018-05-11,300.0
29193,2018-05-11,320.13
29194,2018-05-11,3488.0
29195,2018-05-11,12.9
29196,2018-05-11,599.77
29197,2018-05-11,60.0
29198,2018-05-11,13.0
29199,2018-05-11,93.82
29200,2018-05-11,40.0
29201,2018-05-11,1355.84
29202,2018-05-11,43.21
29203,2018-05-11,28.48
29204,2018-05-11,0.0
29205,2018-05-11,0.0
29206,2018-05-11,47.5
29207,2018-05-11,111.3
29208,2018-05-11,16.0
29209,2018-05-11,20.0
29210,2018-05-11,13.0
29211,2018-05-11,99.38
29212,2018-05-11,16.0
29213,2018-05-11,356.79
29214,2018-05-11,29.32
29215,2018-05-11,287.02
29216,2018-05-11,16.0
29217,2018-05-11,95.38
29218,2018-05-11,139.32
29219,2018-05-11,50.0
29220,2018-05-11,16.0
29221,2018-05-11,253.58
29222,2018-05-11,14.0
29223,2018-05-11,37.0
29224,2018-05-11,16.0
29225,2018-05-11,37.0
29226,2018-05-11,60.0
29227,2018-05-11,13.0
29228,2018-05-11,135.0
29229,2018-05-11,71.13
29230,2018-05-11,75.25
29231,2018-05-11,73.81
29232,2018-05-11,56.7
29233,2018-05-11,281.0
29234,2018-05-11,135.52
29235,2018-05-11,75.26
29236,2018-05-11,72.0
29237,2018-05-11,346.28
29238,2018-05-11,16.0
29239,2018-05-11,499.27
29240,2018-05-11,200.0
29241,2018-05-11,16.0
29242,2018-05-11,36.18
29243,2018-05-11,128.53
29244,2018-05-11,3.81
29245,2018-05-11,0.0
29246,2018-05-11,560.0
29247,2018-05-11,257.21
29248,2018-05-11,13.0
29249,2018-05-11,13.0
29250,2018-05-11,2.0
29251,2018-05-11,150.0
29252,2018-05-11,84.8
29253,2018-05-11,25.0
29254,2018-05-11,9.88
29255,2018-05-11,0.59
29256,2018-05-11,13.98
29257,2018-05-11,28.63
29258,2018-05-11,4.39
29259,2018-05-11,0.0
29260,2018-05-11,483.21
29261,2018-05-11,13.0
29262,2018-05-11,5.0
29263,2018-05-11,16.0
29264,2018-05-11,16.0
29265,2018-05-11,4.2
29266,2018-05-11,245.72
29267,2018-05-11,13.0
29268,2018-05-11,204.33
29269,2018-05-11,6.0
29270,2018-05-11,12.0
29271,2018-05-11,55.0
29272,2018-05-11,16.0
29273,2018-05-11,6.4
29274,2018-05-11,147.42
29275,2018-05-11,1327.36
29276,2018-05-11,16.0
29277,2018-05-11,16.0
29278,2018-05-11,23.81
29279,2018-05-11,1.46
29280,2018-05-11,49.37
29281,2018-05-11,1.03
29282,2018-05-11,200.0
29283,2018-05-11,377.0
29284,2018-05-11,50.0
29285,2018-05-11,16.0
29286,2018-05-11,225.31
29287,2018-05-11,4.8
29288,2018-05-11,962.0
29289,2018-05-11,13.0
29290,2018-05-11,463.44
29291,2018-05-11,132.96
29292,2018-05-11,4.0
29293,2018-05-11,0.0
29294,2018-05-11,2.23
29295,2018-05-11,8.54
29296,2018-05-11,41.0
29297,2018-05-11,495.0
29298,2018-05-11,4.7
29299,2018-05-11,60.54
29300,2018-05-11,2.7
29301,2018-05-11,20.0
29302,2018-05-11,16.47
29303,2018-05-11,3.17
29304,2018-05-11,10.0
29305,2018-05-11,12.0
29306,2018-05-11,20.0
29307,2018-05-11,58.0
29308,2018-05-11,17.29
29309,2018-05-11,13.77
29310,2018-05-11,462.12
29311,2018-05-11,1.95
29312,2018-05-11,267.45
29313,2018-05-11,4.8
29314,2018-05-11,0.0
29315,2018-05-11,30.0
29316,2018-05-11,178.38
29317,2018-05-11,440.0
29318,2018-05-11,44.32
29319,2018-05-11,7.0
29320,2018-05-11,6.0
29321,2018-05-11,41.5
29322,2018-05-11,55.2
29323,2018-05-11,4.15
29324,2018-05-11,86.72
29325,2018-05-11,18.86
29326,2018-05-11,210.75
29327,2018-05-11,13.0
29328,2018-05-11,114.49
29329,2018-05-11,14.57
29330,2018-05-11,15.0
29331,2018-05-11,14.0
29332,2018-05-11,89.76
29333,2018-05-11,15.0
29334,2018-05-11,131.7
29335,2018-05-11,84.46
29336,2018-05-11,15.0
29337,2018-05-11,238.25
29338,2018-05-11,50.69
29339,2018-05-11,0.0
29340,2018-05-11,267.87
29341,2018-05-11,120.0
29342,2018-05-11,13.0
29343,2018-05-11,11.91
29344,2018-05-11,50.8
29345,2018-05-11,15.77
29346,2018-05-11,118.84
29347,2018-05-11,972.63
29348,2018-05-11,79.19
29349,2018-05-11,357.0
29350,2018-05-11,8.23
29351,2018-05-11,41.0
29352,2018-05-11,16.0
29353,2018-05-11,0.0
29354,2018-05-11,4.0
29355,2018-05-11,13.0
29356,2018-05-11,19.5
29357,2018-05-11,10.8
29358,2018-05-11,188.7
29359,2018-05-11,103.23
29360,2018-05-11,75.4
29361,2018-05-11,48.74
29362,2018-05-11,0.0
29363,2018-05-11,12.5
29364,2018-05-11,554.22
29365,2018-05-11,13.0
29366,2018-05-11,33.0
29367,2018-05-11,13.0
29368,2018-05-11,16.0
29369,2018-05-11,17.29
29370,2018-05-11,363.14
29371,2018-05-11,16.0
29372,2018-05-11,622.0
29373,2018-05-11,112.93
29374,2018-05-11,457.0
29375,2018-05-11,117.97
29376,2018-05-11,16.0
29377,2018-05-11,364.93
29378,2018-05-11,74.19
29379,2018-05-11,112.73
29380,2018-05-11,0.0
29381,2018-05-11,0.0
29382,2018-05-11,114.0
29383,2018-05-11,13.66
29384,2018-05-11,135.53
29385,2018-05-11,13.15
29386,2018-05-11,125.0
29387,2018-05-11,0.0
29388,2018-05-11,0.0
29389,2018-05-11,12.0
29390,2018-05-11,125.28
29391,2018-05-11,5.0
29392,2018-05-11,16.0
29393,2018-05-11,13.0
29394,2018-05-11,200.0
29395,2018-05-11,12.0
29396,2018-05-11,39.0
29397,2018-05-11,62.5
29398,2018-05-11,15.0
29399,2018-05-11,509.88
29400,2018-05-11,15.0
29401,2018-05-11,363.0
29402,2018-05-11,113.4
29403,2018-05-11,113.42
29404,2018-05-11,0.0
29405,2018-05-11,307.92
29406,2018-05-11,162.1
29407,2018-05-11,0.0
29408,2018-05-11,16.0
29409,2018-05-11,0.0
29410,2018-05-11,19.4
29411,2018-05-11,0.0
29412,2018-05-11,13.0
29413,2018-05-11,0.0
29414,2018-05-11,29.9
29415,2018-05-11,195.81
29416,2018-05-11,17.62
29417,2018-05-11,441.62
29418,2018-05-11,13.0
29419,2018-05-11,37.87
29420,2018-05-11,144.88
29421,2018-05-11,80.0
29422,2018-05-11,12.0
29423,2018-05-11,13.0
29424,2018-05-11,16.0
29425,2018-05-11,238.64
29426,2018-05-11,2518.0
29427,2018-05-11,13.0
29428,2018-05-11,750.0
29429,2018-05-11,13.0
29430,2018-05-11,76.41
29431,2018-05-11,0.0
29432,2018-05-11,0.0
29433,2018-05-11,13.0
29434,2018-05-11,0.0
29435,2018-05-11,165.95
29436,2018-05-11,19.2
29437,2018-05-11,46.0
29438,2018-05-11,78.29
29439,2018-05-11,8.87
29440,2018-05-11,96.23
29441,2018-05-11,99.62
29442,2018-05-11,80.0
29443,2018-05-11,12.0
29444,2018-05-11,598.61
29445,2018-05-11,289.39
29446,2018-05-11,86.86
29447,2018-05-11,6.98
29448,2018-05-11,171.93
29449,2018-05-11,16.0
29450,2018-05-11,12.0
29451,2018-05-11,10.0
29452,2018-05-11,0.0
29453,2018-05-11,125.54
29454,2018-05-11,238.76
29455,2018-05-11,60.0
29456,2018-05-11,318.84
29457,2018-05-11,148.84
29458,2018-05-11,18.0
29459,2018-05-11,16.0
29460,2018-05-11,2.0
29461,2018-05-11,16.0
29462,2018-05-11,49.36
29463,2018-05-11,0.0
29464,2018-05-11,39.06
29465,2018-05-11,151.87
29466,2018-05-11,235.52
29467,2018-05-11,89.16
29468,2018-05-11,155.91
29469,2018-05-11,3.02
29470,2018-05-11,420.01
29471,2018-05-11,0.0
29472,2018-05-11,16.0
29473,2018-05-11,40.0
29474,2018-05-11,147.69
29475,2018-05-11,16.67
29476,2018-05-11,81.41
29477,2018-05-11,8.0
29478,2018-05-11,26.91
29479,2018-05-11,261.72
29480,2018-05-11,2071.98
29481,2018-05-11,0.0
29482,2018-05-11,237.0
29483,2018-05-11,13.0
29484,2018-05-11,144.6
29485,2018-05-11,0.0
29486,2018-05-11,443.25
29487,2018-05-11,41.25
29488,2018-05-11,0.0
29489,2018-05-11,96.37
29490,2018-05-11,258.52
29491,2018-05-11,7.09
29492,2018-05-11,198.37
29493,2018-05-11,70.32
29494,2018-05-11,6.71
29495,2018-05-11,13.0
29496,2018-05-11,261.68
29497,2018-05-11,12.4
29498,2018-05-11,97.34
29499,2018-05-11,16.0
29500,2018-05-11,60.0
29501,2018-05-11,144.0
29502,2018-05-11,342.69
29503,2018-05-11,115.74
29504,2018-05-11,67.64
29505,2018-05-11,87.42
29506,2018-05-11,12.0
29507,2018-05-11,124.02
29508,2018-05-11,13.0
29509,2018-05-11,279.43
29510,2018-05-11,220.66
29511,2018-05-11,16.0
29512,2018-05-11,16.0
29513,2018-05-11,392.49
29514,2018-05-11,487.44
29515,2018-05-11,16.0
29516,2018-05-11,6.75
29517,2018-05-11,13258.04
29518,2018-05-11,116.52
29519,2018-05-11,408.24
29520,2018-05-11,0.0
29521,2018-05-11,160.6
29522,2018-05-11,10.5
29523,2018-05-11,302.71
29524,2018-05-11,24.3
29525,2018-05-11,411.85
29526,2018-05-11,14.13
29527,2018-05-11,58.56
29528,2018-05-11,16.0
29529,2018-05-11,12.0
29530,2018-05-11,14.0
29531,2018-05-11,28.0
29532,2018-05-11,16.0
29533,2018-05-11,13.74
29534,2018-05-11,30.0
29535,2018-05-11,112.74
29536,2018-05-11,325.42
29537,2018-05-11,13.0
29538,2018-05-11,0.0
29539,2018-05-11,72.88
29540,2018-05-11,132.1
29541,2018-05-11,13.0
29542,2018-05-11,8.32
29543,2018-05-11,8.63
